 X	PSI		Ne	Te	Zeff	SigmaH	 Stotal		NSL		Power	LinIonDens
 37.2712	0.471862		1.023e+020	9.72092	1.67503		6.86392e-017	6.86907e-021		7.79075	0.000413544	0.0002906
 37.2812	0.476854		1.023e+020	9.62423	1.67469		6.87047e-017	6.87557e-021		7.79778	0.000410645	0.000288836
 37.2912	0.48185		1.023e+020	9.52464	1.67435		6.8773e-017	6.88234e-021		7.80482	0.000407764	0.000287092
 37.3012	0.486884		1.023e+020	9.42431	1.67401		6.88426e-017	6.88925e-021		7.81187	0.000404901	0.000285362
 37.3112	0.492025		1.023e+020	9.34675	1.67348		6.8897e-017	6.89465e-021		7.81892	0.000402055	0.000283578
 37.3212	0.497171		1.023e+020	9.26969	1.67296		6.89515e-017	6.90006e-021		7.82598	0.000399227	0.000281805
 37.3312	0.502322		1.023e+020	9.19257	1.67243		6.90066e-017	6.90552e-021		7.83305	0.000396417	0.000280042
 37.3412	0.507477		1.023e+020	9.11534	1.67195		6.90623e-017	6.91105e-021		7.84012	0.000393624	0.000278292
 37.3512	0.512637		1.023e+020	9.03794	1.67168		6.91186e-017	6.91664e-021		7.84719	0.000390848	0.000276553
 37.3612	0.517803		1.023e+020	8.96046	1.67142		6.91755e-017	6.92229e-021		7.85427	0.00038809	0.000274826
 37.3712	0.522972		1.023e+020	8.88291	1.67115		6.9233e-017	6.92799e-021		7.86136	0.00038535	0.00027311
 37.3812	0.52825		1.023e+020	8.79215	1.67084		6.9301e-017	6.93475e-021		7.86845	0.000382626	0.000271444
 37.3912	0.53355		1.023e+020	8.68653	1.67048		6.93812e-017	6.9427e-021		7.87556	0.000379918	0.000269832
 37.4012	0.538854		1.023e+020	8.5808	1.67011		6.94625e-017	6.95078e-021		7.88267	0.000377226	0.000268232
 37.4112	0.544164		1.023e+020	8.49314	1.66981		6.95308e-017	6.95756e-021		7.88978	0.00037455	0.000266589
 37.4212	0.549478		1.023e+020	8.41356	1.66954		6.95934e-017	6.96378e-021		7.89691	0.000371891	0.000264934
 37.4312	0.554797		1.023e+020	8.33391	1.66927		6.96568e-017	6.97007e-021		7.90404	0.000369249	0.000263289
 37.4412	0.560121		1.023e+020	8.2536	1.66899		6.97214e-017	6.97649e-021		7.91118	0.000366623	0.000261657
 37.4512	0.565505		1.023e+020	8.14628	1.66862		6.98088e-017	6.98517e-021		7.91832	0.000364013	0.000260117
 37.4612	0.570945		1.023e+020	8.03785	1.66825		6.98984e-017	6.99407e-021		7.92548	0.000361418	0.000258592
 37.4712	0.576389		1.023e+020	7.9382	1.66791		6.99819e-017	7.00237e-021		7.93264	0.000358838	0.000257051
 37.4812	0.581839		1.023e+020	7.8566	1.66763		7.00512e-017	7.00926e-021		7.93981	0.000356274	0.000255465
 37.4912	0.587293		1.023e+020	7.77493	1.66735		7.01213e-017	7.01623e-021		7.94699	0.000353726	0.00025389
 37.5012	0.592752		1.023e+020	7.69318	1.66707		7.01924e-017	7.02328e-021		7.95417	0.000351194	0.000252326
 37.5112	0.598216		1.023e+020	7.63205	1.66679		7.0246e-017	7.02862e-021		7.96136	0.000348678	0.000250709
 37.5212	0.603707		1.023e+020	7.57742	1.66651		7.02944e-017	7.03342e-021		7.96856	0.000346178	0.000249082
 37.5312	0.609274		1.023e+020	7.52204	1.66622		7.03438e-017	7.03834e-021		7.97576	0.000343694	0.000247467
 37.5412	0.614845		1.023e+020	7.4541	1.66587		7.0405e-017	7.04442e-021		7.98296	0.000341226	0.000245903
 37.5512	0.620421		1.023e+020	7.34257	1.6653		7.05067e-017	7.05454e-021		7.99018	0.000338773	0.000244485
 37.5612	0.626002		1.023e+020	7.24467	1.66486		7.05975e-017	7.06356e-021		7.99741	0.000336333	0.000243035
 37.5712	0.631588		1.023e+020	7.16131	1.66457		7.06759e-017	7.07135e-021		8.00464	0.000333909	0.00024155
 37.5812	0.637179		1.023e+020	7.07788	1.66429		7.07553e-017	7.07925e-021		8.01188	0.0003315	0.000240075
 37.5912	0.642774		1.023e+020	6.99438	1.664		7.08359e-017	7.08727e-021		8.01913	0.000329105	0.00023861
 37.6012	0.648455		1.02145e+020	6.91847	1.66361		7.08978e-017	7.09341e-021		8.02638	0.000326729	0.000236734
 37.6112	0.65414		1.01989e+020	6.84253	1.66322		7.09605e-017	7.09964e-021		8.03362	0.000324372	0.000234874
 37.6212	0.659831		1.019e+020	6.7667	1.66283		7.10293e-017	7.10648e-021		8.04086	0.000322031	0.000233199
 37.6312	0.665526		1.019e+020	6.69102	1.66244		7.1106e-017	7.11411e-021		8.04811	0.000319705	0.000231763
 37.6412	0.671226		1.019e+020	6.61529	1.66205		7.11837e-017	7.12184e-021		8.05537	0.000317393	0.000230337
 37.6512	0.67693		1.019e+020	6.55595	1.66175		7.12452e-017	7.12797e-021		8.06263	0.000315096	0.000228867
 37.6612	0.68264		1.019e+020	6.49915	1.66145		7.13047e-017	7.13389e-021		8.0699	0.000312814	0.000227398
 37.6712	0.688412		1.019e+020	6.44173	1.66116		7.13655e-017	7.13993e-021		8.07718	0.000310546	0.000225941
 37.6812	0.694202		1.019e+020	6.37491	1.661		7.14369e-017	7.14705e-021		8.08446	0.000308293	0.000224525
 37.6912	0.699998		1.019e+020	6.2975	1.661		7.15207e-017	7.15539e-021		8.09175	0.000306053	0.000223154
 37.7012	0.705799		1.019e+020	6.22003	1.661		7.16057e-017	7.16385e-021		8.09905	0.000303827	0.000221793
 37.7112	0.711604		1.019e+020	6.14287	1.66062		7.16916e-017	7.1724e-021		8.10636	0.000301615	0.000220441
 37.7212	0.717414		1.019e+020	6.06567	1.66023		7.17787e-017	7.18107e-021		8.11368	0.000299416	0.000219098
 37.7312	0.723228		1.019e+020	5.99685	1.65987		7.18573e-017	7.18891e-021		8.121	0.00029723	0.000217736
 37.7412	0.729088		1.019e+020	5.93855	1.65957		7.19248e-017	7.19562e-021		8.12834	0.000295059	0.000216347
 37.7512	0.734976		1.019e+020	5.87997	1.65927		7.19933e-017	7.20245e-021		8.13567	0.000292901	0.000214969
 37.7612	0.740868		1.019e+020	5.81912	1.65895		7.20652e-017	7.20961e-021		8.14302	0.000290757	0.000213608
 37.7712	0.746765		1.019e+020	5.74077	1.65855		7.21591e-017	7.21897e-021		8.15038	0.000288626	0.000212317
 37.7812	0.752666		1.019e+020	5.66235	1.65815		7.22545e-017	7.22847e-021		8.15774	0.000286508	0.000211037
 37.7912	0.758573		1.019e+020	5.60894	1.658		7.23203e-017	7.23503e-021		8.16512	0.000284404	0.000209677
 37.8012	0.764483		1.019e+020	5.56966	1.658		7.23692e-017	7.2399e-021		8.17249	0.000282313	0.000208275
 37.8112	0.770429		1.019e+020	5.52326	1.65793		7.24274e-017	7.24569e-021		8.17988	0.000280237	0.000206909
 37.8212	0.776405		1.019e+020	5.44344	1.65752		7.25287e-017	7.2558e-021		8.18727	0.000278172	0.000205671
 37.8312	0.782386		1.019e+020	5.36356	1.65711		7.26318e-017	7.26607e-021		8.19467	0.00027612	0.000204443
 37.8412	0.788372		1.019e+020	5.31295	1.6567		7.2698e-017	7.27267e-021		8.20208	0.000274082	0.000203118
 37.8512	0.794362		1.019e+020	5.27316	1.65629		7.27506e-017	7.27791e-021		8.2095	0.000272056	0.000201762
 37.8612	0.800357		1.019e+020	5.22166	1.65588		7.28192e-017	7.28475e-021		8.21692	0.000270044	0.000200458
 37.8712	0.806356		1.019e+020	5.14194	1.65547		7.2927e-017	7.2955e-021		8.22436	0.000268044	0.000199267
 37.8812	0.812383		1.019e+020	5.06185	1.65506		7.30371e-017	7.30648e-021		8.2318	0.000266056	0.000198087
 37.8912	0.818442		1.019e+020	5.01617	1.655		7.31008e-017	7.31283e-021		8.23926	0.000264081	0.000196787
 37.9012	0.824505		1.019e+020	4.97589	1.655		7.31575e-017	7.31848e-021		8.24671	0.000262119	0.000195476
 37.9112	0.830573		1.01824e+020	4.91697	1.65481		7.32351e-017	7.32622e-021		8.25417	0.000260171	0.000194084
 37.9212	0.836645		1.01658e+020	4.83586	1.65439		7.33387e-017	7.33654e-021		8.26163	0.000258237	0.000192598
 37.9312	0.842722		1.015e+020	4.75686	1.654		7.3442e-017	7.34684e-021		8.26909	0.000256319	0.000191138
 37.9412	0.848804		1.015e+020	4.71646	1.654		7.35022e-017	7.35285e-021		8.27655	0.000254413	0.000189872
 37.9512	0.85491		1.015e+020	4.67588	1.654		7.35633e-017	7.35895e-021		8.28402	0.00025252	0.000188616
 37.9612	0.86105		1.015e+020	4.63528	1.65372		7.36251e-017	7.36511e-021		8.2915	0.000250639	0.000187368
 37.9712	0.867194		1.015e+020	4.59474	1.65331		7.36873e-017	7.37132e-021		8.29898	0.000248771	0.000186128
 37.9812	0.873342		1.015e+020	4.54858	1.65283		7.37589e-017	7.37847e-021		8.30647	0.000246915	0.000184918
 37.9912	0.879495		1.015e+020	4.48705	1.6522		7.38556e-017	7.38812e-021		8.31397	0.00024507	0.000183777
 38.0012	0.885653		1.015e+020	4.41149	1.652		7.39764e-017	7.40017e-021		8.32148	0.000243236	0.000182699
 38.0112	0.891815		1.015e+020	4.32961	1.652		7.41098e-017	7.41349e-021		8.329	0.000241413	0.000181656
 38.0212	0.898009		1.015e+020	4.26065	1.65186		7.42244e-017	7.42493e-021		8.33654	0.0002396	0.00018057
 38.0312	0.904246		1.015e+020	4.21922	1.65144		7.42942e-017	7.43191e-021		8.34408	0.0002378	0.000179382
 38.0412	0.910487		1.015e+020	4.17775	1.65101		7.43648e-017	7.43896e-021		8.35163	0.000236011	0.000178201
 38.0512	0.916732		1.015e+020	4.11568	1.651		7.44721e-017	7.44967e-021		8.35919	0.000234233	0.000177113
 38.0612	0.922982		1.01427e+020	4.06212	1.65082		7.45599e-017	7.45844e-021		8.36676	0.000232468	0.000175859
 38.0712	0.929236		1.01257e+020	4.02042	1.65039		7.46197e-017	7.46441e-021		8.37432	0.000230717	0.000174381
 38.0812	0.935495		1.00833e+020	3.96714	1.64959		7.46801e-017	7.47042e-021		8.38185	0.000228986	0.000172488
 38.0912	0.941827		9.74259e+019	3.77718	1.64437		7.47433e-017	7.47661e-021		8.38913	0.000227324	0.000165587
 38.1012	0.948244		9.44137e+019	3.62035	1.6403		7.47868e-017	7.48086e-021		8.3962	0.000225724	0.000159428
 38.1112	0.954666		9.17571e+019	3.49236	1.63722		7.48106e-017	7.48315e-021		8.40306	0.00022418	0.000153929
 38.1212	0.961092		8.86484e+019	3.32813	1.63315		7.48765e-017	7.48965e-021		8.4097	0.000222696	0.000147858
 38.1312	0.967523		8.43723e+019	3.07024	1.62652		7.5061e-017	7.50798e-021		8.41604	0.00022129	0.00014018
 38.1412	0.973958		7.97222e+019	2.86378	1.61539		7.51163e-017	7.51341e-021		8.42203	0.000219968	0.000131758
 38.1512	0.980397		7.47867e+019	2.68019	1.60215		7.51018e-017	7.51186e-021		8.42764	0.000218736	0.000122883
 38.1612	0.90723		1.015e+020	4.19939	1.65123		7.43279e-017	7.43527e-021		8.43519	0.000217092	0.000163835
 38.1712	0.763416		1.019e+020	5.57676	1.658		7.23603e-017	7.23901e-021		8.44257	0.000215496	0.000158962
 38.1812	0.619503		1.023e+020	7.36094	1.66539		7.04899e-017	7.05286e-021		8.44978	0.000213947	0.000154364
 38.1912	0.475491		1.023e+020	9.65139	1.67479		6.86862e-017	6.87374e-021		8.45681	0.000212448	0.00014939
 38.2012	0.33138		1.023e+020	12.6264	1.68099		6.69496e-017	6.70167e-021		8.46367	0.000210996	0.000144655
 38.2112	0.187171		1.023e+020	16.766	1.68952		6.5173e-017	6.52611e-021		8.47035	0.000209592	0.000139928
 38.2212	0.0428641		1.023e+020	22.5926	1.704		6.33668e-017	6.34813e-021		8.47684	0.000208235	0.000135231
